店號,店名,地址
981509,益慶,高雄市大寮區義和里義和路111-50號1樓
981613,鑫博,高雄市鼓山區明誠里博愛二路345號1樓
981820,鑫明莊,高雄市新興區六合二路24號
982317,旗皇,高雄市旗津區中華里旗津三路900巷1號3號
982409,鑫愛群,高雄市前鎮區復興三路435號437號
982502,欣福誠,高雄市鳳山區五福里五甲三路75號77號1樓
982694,三福,高雄市仁武區仁武里中正路175號1樓
985372,安生,高雄市三民區十全一路74號
990097,新上緯,高雄市岡山區嘉興里嘉興路340號
990134,興安邦,高雄市三民區安邦里察哈爾二街83號1樓
990237,農神,高雄市鼓山區龍子里神農路183號185號1樓
990411,旗廟,高雄市旗津區振興里廟前路12號1樓
990570,海科大,高雄市楠梓區海專路143號145號1樓
990662,興仁,高雄市鳳山區興仁里五甲一路204號206號1樓
990732,文衡,高雄市鳳山區文衡里八德路305號1樓
991171,新有光,高雄市三民區有光路123號
991285,正文,高雄市苓雅區正大里建國一路125號125-1號1樓
991528,竹中,高雄市前鎮區和平二路242號1樓
991573,觀音,高雄市大社區大新路111號金龍路316號318號
992288,瑞順,高雄市鳳山區瑞興里瑞興路250-1號1樓
992761,永芳,高雄市大寮區永芳里萬丹路630號
992772,理馨,高雄市三民區明吉路9號
993177,永久,高雄市旗山區延平一路446號1樓
993317,德文,高雄市鳳山區文山里八德路197號
993797,藍田,高雄市楠梓區藍昌路379號1樓
993926,美庄,高雄市大寮區後庄村成功路43號
996280,登發,高雄市仁武區八卦里八德南路65號
996349,長青,高雄市鳥松區鳥松里大智路5號
996589,海新,高雄市鳳山區國隆里新富路590巷13號15號
996682,青盛,高雄市前金區大同一路268號1樓
996899,建興,高雄市新興區七賢二路86號
998091,傳生,高雄市阿蓮區中正路407號
