店號,店名,地址
190477,麗安,台北市內湖區內湖路一段445號1樓
190503,台科一,台北市大安區基隆路四段43號1樓
190570,敦隆,台北市大安區敦化南路二段182號
190592,德天,台北市士林區德行西路52號1樓
190617,凱立,台北市士林區忠義街68號
190743,博源,台北市中正區思源街16號
190891,天鑫,台北市士林區天玉街8號
190905,興復,台北市中山區興安街112號一樓
190916,南西,台北市大同區南京西路296號298號1樓
190927,漢陽,台北市萬華區昆明街197號199號1樓
190938,延埕,台北市大同區延平北路二段159號161號
192576,鑫忠孝,台北市大安區忠孝東路四段313號1樓
192875,港勝,台北市南港區經貿二路2號B1樓
193030,森吉,台北市中山區林森北路624號626號1樓
193041,京山,台北市中山區南京東路二段100號1樓
193236,京寶,台北市松山區南京東路五段291巷4之1號4之2號
193247,慶林,台北市信義區虎林街151號153號1樓
193384,建綸,台北市大安區仁愛路四段151巷33號忠孝東路四段216巷32弄19號21號
193524,港麗,台北市南港區忠孝東路七段369號2樓
193557,八德,台北市中正區臨沂街1號1樓
193661,龍和,台北市大安區和平東路二段197號199號1樓
193731,鑫成,台北市士林區至誠路二段82號1樓
193960,科興,台北市大安區復興南路二段271巷2號1樓
194077,萬濠,台北市中山區敬業四路1號1樓
194206,同州,台北市中正區同安街62號1樓
194572,復錦,台北市中山區復興北路348號1樓
194642,復星,台北市松山區復興北路15之16號1樓
194723,世貿,台北市信義區信義路五段5號1樓
194756,商城,台北市北投區裕民六路111號113號1樓
194871,龍門,台北市大安區和平東路二段38之1號40號1樓
194882,安美,台北市內湖區石潭里安康路32巷24弄22號1樓
195003,政新,台北市文山區新光路一段10號12號14號1樓及B1
195139,青年,台北市萬華區青年路188號1樓
195210,德瑞,台北市內湖區洲子街70號1樓
195438,華碩二,台北市北投區立德路115號3樓
195519,東湖,台北市內湖區五分街62號
195623,昆嵋,台北市萬華區峨嵋街74號1樓
195737,京饌,台北市士林區大東路15-6號15-7號1樓
195760,森美,台北市大安區信義路三段65號1樓
195807,富比世,台北市信義區松仁路246號248號1樓
195900,珍饌,台北市士林區文林路126號1樓
195911,中華,台北市萬華區中華路一段114巷2號1樓
195955,忠隆,台北市信義區忠孝東路五段71巷6號1樓
196039,昆明,台北市萬華區昆明街76之1號1樓
196040,松聯,台北市信義區忠孝東路四段559巷24號1樓
196084,百齡,台北市北投區石牌路一段37號
196198,世成,台北市文山區木柵路一段111號1樓(世新大管院)
196246,羅昌,台北市中正區南昌路二段206號1樓
196268,卓聯,台北市大安區羅斯福路四段1號1樓卓聯大樓
196464,港華,台北市內湖區港華街46號1樓
196497,京磚,台北市大同區華陰街65號1樓
196660,大吉,台北市中山區吉林路97號99號1樓
196752,森華,台北市中山區林森北路587號1樓
197032,明水,台北市中山區明水路636號樂群三路1號
197043,墘都,台北市內湖區內湖路一段669號
197124,華藏,台北市萬華區西藏路107號107之1號1樓
197135,松京,台北市中山區南京東路二段144號1樓
197157,大埔,台北市中正區和平西路二段152號152之1號154號154之1號
197191,行天,台北市中山區農安街178號
197205,雙全,台北市北投區中庸里大業路715-717號
197227,瓏山林,台北市內湖區康樂街125巷2號
197272,萬和,台北市萬華區萬大路182號184號
197353,懷生,台北市大安區忠孝東路三段248巷9號
197375,港捷,台北市南港區經貿二路1號
197515,銘傳,台北市士林區中山北路五段250號
197559,捷盟,台北市萬華區漢中街51號
197560,統佳,台北市中山區松江路237號1樓
197652,京佳,台北市松山區南京東路五段229號231號1樓
197685,薇美,台北市中山區敬業三路11號1樓
197700,湧久,台北市大同區延平北路四段157號159號
197733,鑫國泰,台北市信義區忠孝東路五段68號24樓
197744,金信,台北市大安區金山南路二段18號1樓
197755,毓鄰,台北市內湖區新湖二路160號162號1樓
197766,金鑽,台北市中山區民權西路66號
197825,建龍,台北市中山區龍江路239號1樓
197940,安保,台北市內湖區安康路28號1樓
197962,文一,台北市文山區木新路三段327號
197995,政戰,台北市北投區中央北路二段15號17號
198057,至誠,台北市士林區至誠路二段31號
198068,臨沂,台北市中正區文祥里臨沂街74號76號
198079,康醫,台北市內湖區成功路五段420巷30號
198091,東吳,台北市士林區臨溪路70號
198105,名寶,台北市內湖區民權東路六段180巷17號19號
198116,瑞寶,台北市內湖區瑞光路583巷27號1樓
198220,信遠,台北市信義區松仁路58號B2樓
198275,日安,台北市士林區文林路444號1樓
198286,興隆,台北市文山區興隆路二段205號207號1樓
198389,嘉馥,台北市信義區信義路六段21號23號1樓
198677,承華,台北市大同區承德路一段22號
198758,捷忠,台北市信義區忠孝東路五段617號
198781,松信,台北市信義區松信路148號1樓
198817,天真,台北市士林區中山北路七段141巷6之1號1樓
199186,見晴,台北市內湖區瑞光路196號
199245,南海,台北市中正區南海路50號
199256,鑫仰德,台北市士林區仰德大道三段68號70號
199267,敦化,台北市松山區民權東路三段160巷9號1樓
199290,文新,台北市文山區樟新里木新路三段276號
199441,汀州,台北市中正區汀州路一段129號
199669,鑫碁泰,台北市內湖區康寧路三段63號65號67號
199670,景華,台北市文山區興東里景華街130號
