店號,店名,地址
904111,國邦,桃園市蘆竹區忠孝西路206號1樓
910817,金磚,桃園市平鎮區新富里新富二街18號20號
912352,奇采,桃園市中壢區晉元路289巷76號
912709,科學城,桃園市中壢區中北路二段206號
913012,長陽,桃園市桃園區長沙街90號1樓
913159,王子,桃園市中壢區三光路130號1樓
913540,梅獅,桃園市楊梅區瑞塘里梅獅路二段231號
915122,南崁,桃園市蘆竹區南崁路156號
916136,鎮光,桃園市平鎮區湧光里中豐路山頂段206號208號之1樓
920227,祥佑,桃園市桃園區寶慶路176號
920906,開立,桃園市平鎮區廣仁里新光路19號21號
920962,富先,桃園市楊梅區萬大路111號113號
921437,萬能,桃園市中壢區萬能路1號
921471,益壽,桃園市桃園區延壽街169號171號
922474,八角店,桃園市蘆竹區大竹路5號
922485,比利,桃園市平鎮區上海路161號
922555,龍潭友,桃園市龍潭區三和里新和路1號
