店號,店名,地址
978558,慶國,台南市安平區慶平路531號
980126,新安順,台南市安南區安和路三段55-1號57號1樓
980296,大目降,台南市新化區正新路233號
980838,新雙新,台南市新市區永就里中山路227號1樓
981059,新佳興,台南市佳里區東寧里文化路196號1樓
981602,豐平,台南市安平區平豐路430號1樓
982096,新朝琴,台南市鹽水區岸內里朝琴路143號1樓
982236,新府緯,台南市南區西門路一段553號1樓
982443,寶園,台南市北區元寶里北園街78號78-1號78-2號78-3號1樓
982889,新玉馥,台南市玉井區玉田里中山路97號1樓號中華路255-1號1樓
985822,國民,台南市南區國民路150號152號
988223,新郡安,台南市安南區溪北里安和路一段105號1樓
990042,新海成,台南市北區海安路三段2號1樓
990075,東科,台南市新市區三舍里大順三路125號1樓
990156,新佳忠,台南市佳里區安西里忠孝路212號1樓
990167,新下營,台南市下營區下營里中山路一段46號48號1樓
990271,新裕新,台南市新營區新進路二段90號1樓
990282,新興運,台南市新化區護國里中山路211號
990499,三村,台南市永康區鹽行里仁愛街68號70號1樓
990905,康樂,台南市中西區安海里康樂街223號1樓2樓
991001,康興,台南市永康區中華路196號1樓
991643,崇華,台南市東區崇善路259號1樓
991849,新科,台南市新市區新市里中興街162號1樓
992152,新高,台南市新營區福安里復興路762號
992820,南英,台南市中西區永福路一段30號32號1樓
993340,香洋,台南市關廟區香洋里中山路一段203號1樓
993351,雙永,台南市永康區永大一路60號1樓
993384,樹谷,台南市新市區中心路2號1樓
996718,東凱,台南市東區東安路102號
997504,府安,台南市安南區溪東里北安路二段59號61號
997995,瓏埔,台南市永康區龍埔街108號
